term1,term2,count
汛期(flood season),相当(quite),25
台风(typhoon),意外事故(accident),6
降雨连续(continuous rainfall),相当(quite),0
连续暴雨(continued heavy rain),被淹沿(submerged),2
台风(typhoon),死亡(death),188
严重(serious),破坏(damage),157
降雨连续(continuous rainfall),死亡人数(number of death),0
受灾(affected),物资分配(material distribution),2
洪灾(flood),救灾(disaster relief),164
被淹沿(submerged),严重(serious),29
汛情(flood situation),警告(caveat),0
水灾(flood),汛情(flood situation),11
灾害(disaster),危险(danger),182
受灾(affected),救援(rescue),132
受灾报告(disaster report),强降雿(heavy rain),0
内涝(waterlogging),强降雿(heavy rain),63
灾害(disaster),被淹沿(submerged),30
洪灾(flood),洪水(flood),340
连日大雨(rainy day),受灾人数(number of victims),0
严重(serious),意外事故(accident),9
降雨持续(continued rain),被淹沿(submerged),0
洪水(flood),特大暴雨(heavy rain),78
洪涝(flood),相当(quite),33
伤亡(casualties),受灾物资(supplies),0
受灾物资(supplies),水灾(flood),0
汛期(flood season),连日大雨(rainy day),2
持续大雨(continued rain),被淹沿(submerged),2
相当(quite),灾害(disaster),55
汛情(flood situation),受灾(affected),45
受影响区埿(affected area),受影响区埿(affected area),0
被淹沿(submerged),受影响区埿(affected area),0
特大暴雨(heavy rain),汛情(flood situation),14
受灾报告(disaster report),特大暴雨(heavy rain),0
暴雨成灾(rainstorm),灾难(disaster),1
山洪(flash flood),受灾情况(disaster situation),5
被淹沿(submerged),泥石浿(debris flow),9
破坏(damage),警告(caveat),11
强降雿(heavy rain),被淹沿(submerged),14
水灾(flood),强降雿(heavy rain),51
受灾人数(number of victims),灾难(disaster),7
特大暴雨(heavy rain),严重(serious),108
连续暴雨(continued heavy rain),受影响区埿(affected area),0
山洪(flash flood),水灾(flood),31
灾害(disaster),连续暴雨(continued heavy rain),12
被淹沿(submerged),内涝(waterlogging),4
严重(serious),相当(quite),72
救灾(disaster relief),降雨持续(continued rain),2
连日大雨(rainy day),危险(danger),0
泥石浿(debris flow),山洪(flash flood),151
意外事故(accident),死亡人数(number of death),0
汛期(flood season),破坏(damage),28
洪涝(flood),洪灾(flood),125
死亡人数(number of death),被淹沿(submerged),1
被淹沿(submerged),相当(quite),10
山洪(flash flood),洪灾(flood),234
受灾报告(disaster report),伤亡(casualties),0
预警(warning),物资分配(material distribution),0
伤亡人数(number of casualties),洪灾(flood),6
危险(danger),破坏(damage),39
救灾(disaster relief),山洪(flash flood),78
汛情(flood situation),连续暴雨(continued heavy rain),3
被淹沿(submerged),救援(rescue),26
水位暴涨(Water level skyrocketed),相当(quite),1
山洪(flash flood),伤亡人数(number of casualties),1
内涝(waterlogging),相当(quite),13
特大暴雨(heavy rain),受灾人数(number of victims),0
山洪(flash flood),救援(rescue),65
破坏(damage),死亡人数(number of death),6
汛期(flood season),危险(danger),56
强降雿(heavy rain),受灾人数(number of victims),12
受灾报告(disaster report),灾害(disaster),0
山洪(flash flood),持续大雨(continued rain),0
山洪(flash flood),警告(caveat),7
伤亡人数(number of casualties),物资分配(material distribution),0
暴雨(rainstorm),洪水(flood),533
水灾(flood),灾情(disaster situation),87
泥石浿(debris flow),洪涝(flood),84
洪涝(flood),连续暴雨(continued heavy rain),8
伤亡(casualties),持续大雨(continued rain),0
受灾人数(number of victims),受灾(affected),22
特大暴雨(heavy rain),汛期(flood season),49
受灾(affected),灾难(disaster),88
救灾(disaster relief),受灾情况(disaster situation),21
警告(caveat),洪水(flood),60
洪涝(flood),受灾情况(disaster situation),14
水灾(flood),汛期(flood season),19
灾情(disaster situation),破坏(damage),37
强降雿(heavy rain),破坏(damage),37
受影响区埿(affected area),受灾物资(supplies),0
破坏(damage),洪涝(flood),41
受灾人数(number of victims),危险(danger),2
警告(caveat),灾难(disaster),19
意外事故(accident),救灾(disaster relief),1
被淹沿(submerged),受灾物资(supplies),0
救援(rescue),灾难(disaster),50
灾害(disaster),水位暴涨(Water level skyrocketed),8
危险(danger),山洪(flash flood),89
汛期(flood season),警告(caveat),3
灾害(disaster),洪灾(flood),407
灾难(disaster),灾情(disaster situation),54
严重(serious),救援(rescue),145
伤亡人数(number of casualties),泥石浿(debris flow),0
预警(warning),灾难(disaster),26
暴雨(rainstorm),警告(caveat),39
连日大雨(rainy day),水灾(flood),1
水灾(flood),连续暴雨(continued heavy rain),3
泥石浿(debris flow),水位暴涨(Water level skyrocketed),2
严重(serious),台风(typhoon),408
救灾(disaster relief),水位暴涨(Water level skyrocketed),5
破坏(damage),洪水(flood),110
物资分配(material distribution),连日大雨(rainy day),0
台风(typhoon),相当(quite),34
连日大雨(rainy day),伤亡(casualties),1
受灾情况(disaster situation),受灾人数(number of victims),1
警告(caveat),洪涝(flood),13
连日大雨(rainy day),内涝(waterlogging),0
伤亡(casualties),台风(typhoon),100
特大暴雨(heavy rain),破坏(damage),14
特大暴雨(heavy rain),受灾物资(supplies),0
内涝(waterlogging),暴雨(rainstorm),197
水位暴涨(Water level skyrocketed),强降雿(heavy rain),6
死亡人数(number of death),死亡人数(number of death),0
降雨持续(continued rain),特大暴雨(heavy rain),3
受灾人数(number of victims),暴雨成灾(rainstorm),5
暴雨成灾(rainstorm),相当(quite),1
死亡(death),相当(quite),27
水位暴涨(Water level skyrocketed),水灾(flood),5
汛情(flood situation),死亡人数(number of death),2
受灾物资(supplies),水位暴涨(Water level skyrocketed),0
台风(typhoon),暴雨成灾(rainstorm),1
伤亡(casualties),特大暴雨(heavy rain),19
山洪(flash flood),死亡人数(number of death),24
被淹沿(submerged),意外事故(accident),0
降雨连续(continuous rainfall),持续大雨(continued rain),0
内涝(waterlogging),受灾人数(number of victims),0
连续暴雨(continued heavy rain),台风(typhoon),6
物资分配(material distribution),物资分配(material distribution),0
降雨持续(continued rain),连续暴雨(continued heavy rain),0
台风(typhoon),洪灾(flood),146
灾害(disaster),灾害(disaster),0
持续大雨(continued rain),泥石浿(debris flow),0
台风(typhoon),持续大雨(continued rain),3
持续大雨(continued rain),汛期(flood season),0
特大暴雨(heavy rain),山洪(flash flood),37
相当(quite),汛期(flood season),25
救灾(disaster relief),暴雨成灾(rainstorm),1
山洪(flash flood),降雨持续(continued rain),3
泥石浿(debris flow),洪水(flood),157
受灾人数(number of victims),伤亡(casualties),1
危险(danger),受灾情况(disaster situation),6
降雨连续(continuous rainfall),严重(serious),0
降雨持续(continued rain),预警(warning),4
被淹沿(submerged),灾害(disaster),30
死亡(death),受灾情况(disaster situation),15
内涝(waterlogging),受影响区埿(affected area),0
台风(typhoon),灾难(disaster),75
灾害(disaster),受灾人数(number of victims),14
暴雨(rainstorm),洪涝(flood),326
汛情(flood situation),降雨持续(continued rain),0
山洪(flash flood),山洪(flash flood),0
特大暴雨(heavy rain),救援(rescue),30
物资分配(material distribution),山洪(flash flood),0
灾害(disaster),死亡人数(number of death),65
伤亡(casualties),山洪(flash flood),52
台风(typhoon),受灾(affected),312
严重(serious),特大暴雨(heavy rain),108
警告(caveat),预警(warning),17
暴雨(rainstorm),灾害(disaster),729
灾难(disaster),暴雨成灾(rainstorm),1
降雨持续(continued rain),救灾(disaster relief),2
洪水(flood),危险(danger),170
严重(serious),灾情(disaster situation),293
死亡人数(number of death),受灾人数(number of victims),0
水位暴涨(Water level skyrocketed),破坏(damage),2
意外事故(accident),预警(warning),1
连日大雨(rainy day),洪灾(flood),2
伤亡(casualties),死亡(death),106
暴雨成灾(rainstorm),强降雿(heavy rain),4
受影响区埿(affected area),灾难(disaster),0
救灾(disaster relief),持续大雨(continued rain),2
受灾情况(disaster situation),泥石浿(debris flow),10
受灾物资(supplies),相当(quite),0
伤亡人数(number of casualties),破坏(damage),2
灾难(disaster),受灾人数(number of victims),7
水位暴涨(Water level skyrocketed),降雨持续(continued rain),0
连日大雨(rainy day),水位暴涨(Water level skyrocketed),0
受灾情况(disaster situation),受灾情况(disaster situation),0
死亡人数(number of death),持续大雨(continued rain),1
受灾(affected),持续大雨(continued rain),4
灾难(disaster),危险(danger),45
灾难(disaster),警告(caveat),19
洪水(flood),内涝(waterlogging),103
受灾报告(disaster report),警告(caveat),0
山洪(flash flood),受灾报告(disaster report),0
救灾(disaster relief),伤亡(casualties),71
危险(danger),警告(caveat),33
降雨连续(continuous rainfall),受灾情况(disaster situation),0
内涝(waterlogging),台风(typhoon),89
洪涝(flood),严重(serious),384
强降雿(heavy rain),连续暴雨(continued heavy rain),3
暴雨(rainstorm),暴雨(rainstorm),0
受灾物资(supplies),死亡(death),0
相当(quite),预警(warning),24
水灾(flood),救援(rescue),47
救灾(disaster relief),泥石浿(debris flow),94
伤亡(casualties),受影响区埿(affected area),0
受影响区埿(affected area),强降雿(heavy rain),0
死亡(death),死亡(death),0
警告(caveat),受灾(affected),18
救灾(disaster relief),救灾(disaster relief),0
暴雨成灾(rainstorm),水位暴涨(Water level skyrocketed),0
严重(serious),连续暴雨(continued heavy rain),14
物资分配(material distribution),受灾情况(disaster situation),0
受灾报告(disaster report),山洪(flash flood),0
死亡(death),受灾人数(number of victims),13
连续暴雨(continued heavy rain),受灾报告(disaster report),0
相当(quite),破坏(damage),19
伤亡人数(number of casualties),水位暴涨(Water level skyrocketed),0
预警(warning),救灾(disaster relief),89
洪水(flood),受灾情况(disaster situation),29
救援(rescue),伤亡人数(number of casualties),2
受灾物资(supplies),受灾人数(number of victims),0
洪水(flood),持续大雨(continued rain),7
死亡(death),救灾(disaster relief),95
救灾(disaster relief),台风(typhoon),145
灾情(disaster situation),内涝(waterlogging),27
洪灾(flood),被淹沿(submerged),13
泥石浿(debris flow),暴雨成灾(rainstorm),7
被淹沿(submerged),警告(caveat),8
降雨连续(continuous rainfall),受灾人数(number of victims),0
警告(caveat),暴雨成灾(rainstorm),1
被淹沿(submerged),山洪(flash flood),11
灾害(disaster),内涝(waterlogging),195
台风(typhoon),严重(serious),408
受灾人数(number of victims),特大暴雨(heavy rain),0
泥石浿(debris flow),强降雿(heavy rain),114
受影响区埿(affected area),伤亡(casualties),0
伤亡人数(number of casualties),灾难(disaster),1
受灾物资(supplies),伤亡(casualties),0
洪涝(flood),受灾(affected),318
内涝(waterlogging),警告(caveat),0
救援(rescue),洪灾(flood),109
洪灾(flood),降雨连续(continuous rainfall),0
死亡(death),山洪(flash flood),81
灾害(disaster),相当(quite),55
持续大雨(continued rain),受灾报告(disaster report),0
死亡人数(number of death),救灾(disaster relief),29
意外事故(accident),汛情(flood situation),0
伤亡人数(number of casualties),水灾(flood),1
灾难(disaster),物资分配(material distribution),0
死亡人数(number of death),受灾情况(disaster situation),7
死亡人数(number of death),山洪(flash flood),24
水灾(flood),物资分配(material distribution),0
受灾物资(supplies),降雨持续(continued rain),0
破坏(damage),受灾报告(disaster report),0
破坏(damage),汛情(flood situation),7
水灾(flood),预警(warning),23
灾情(disaster situation),水灾(flood),87
降雨持续(continued rain),泥石浿(debris flow),2
降雨持续(continued rain),灾情(disaster situation),1
连日大雨(rainy day),警告(caveat),1
相当(quite),伤亡人数(number of casualties),0
连日大雨(rainy day),破坏(damage),1
汛情(flood situation),破坏(damage),7
受灾物资(supplies),汛情(flood situation),0
